Source_ID,SS,SSBS
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  296
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  297
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  298
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  299
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  3
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  30
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  300
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  301
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  302
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  303
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  304
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  305
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  306
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  307
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  308
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  309
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  31
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  310
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  311
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  312
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  313
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  314
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  315
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  316
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  317
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  318
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  319
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  32
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  320
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  321
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  322
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  323
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  324
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  325
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  326
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  327
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  328
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  329
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  33
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  330
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  331
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  332
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  333
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  334
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  335
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  336
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  337
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  338
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  339
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  34
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  340
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  341
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  342
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  343
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  344
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  345
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  346
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  347
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  348
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  349
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  35
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  350
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  351
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  352
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  353
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  354
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  355
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  356
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  357
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  358
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  359
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  36
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  360
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  361
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  362
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  363
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  364
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  365
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  366
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  367
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  368
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  369
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  37
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  370
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  371
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  372
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  373
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  374
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  375
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  376
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  377
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  378
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  379
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  38
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  380
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  381
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  382
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  383
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  384
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  385
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  386
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  387
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  388
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  389
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  39
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  390
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  391
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  392
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  393
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  394
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  395
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  396
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  397
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  398
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  399
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  4
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  40
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  400
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  401
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  402
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  403
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  404
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  405
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  406
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  407
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  408
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  409
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  41
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  410
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  411
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  412
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  413
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  414
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  415
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  416
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  417
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  418
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  419
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  42
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  420
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  421
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  422
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  423
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  424
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  425
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  426
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  427
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  428
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  429
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  43
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  430
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  431
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  432
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  433
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  434
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  435
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  436
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  437
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  438
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  439
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  44
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  440
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  441
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  442
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  443
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  444
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  445
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  446
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  447
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  448
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  449
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  45
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  450
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  451
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  452
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  453
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  454
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  455
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  456
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  457
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  458
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  459
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  46
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  460
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  461
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  462
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  463
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  464
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  465
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  466
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  467
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  468
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  469
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  47
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  470
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  471
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  472
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  473
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  474
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  475
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  476
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  477
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  478
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  479
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  48
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  480
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  481
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  482
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  483
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  484
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  485
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  486
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  487
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  488
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  489
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  49
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  490
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  491
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  492
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  493
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  494
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  495
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  496
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  497
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  498
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  499
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  5
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  50
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  500
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  501
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  502
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  503
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  504
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  505
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  506
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  507
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  508
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  509
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  51
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  510
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  511
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  512
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  513
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  514
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  515
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  516
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  517
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  518
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  519
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  52
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  520
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  521
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  522
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  523
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  524
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  525
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  526
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  527
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  528
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  529
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  53
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  54
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  55
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  56
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  57
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  58
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  59
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  6
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  60
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  61
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  62
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  63
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  64
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  65
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  66
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  67
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  68
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  69
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  7
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  70
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  71
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  72
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  73
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  74
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  75
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  76
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  77
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  78
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  79
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  8
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  80
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  81
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  82
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  83
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  84
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  85
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  86
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  87
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  88
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  89
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  9
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  90
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  91
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  92
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  93
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  94
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  95
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  96
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  97
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  98
VB1_2013__Jones,VB1_2013__Jones 2,VB1_2013__Jones 2  99
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  10
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  100
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  101
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  102
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  103
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  104
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  105
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  106
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  107
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  108
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  109
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  11
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  110
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  111
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  112
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  113
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  114
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  115
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  116
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  117
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  12
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  120
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  121
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  122
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  123
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  124
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  125
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  126
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  127
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  128
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  129
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  13
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  130
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  131
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  132
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  133
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  134
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  135
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  136
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  137
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  138
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  139
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  14
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  140
